Rk,player,age,team,pos,G,GS,QBrec,Cmp,Att,Cmp%,pass_yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards,Player-additional,Rk_rush,age_rush,team_rush,pos_rush,G_rush,GS_rush,Att_rush,rush_yds,TD_rush,1D_rush,Succ%_rush,Lng_rush,Y/A_rush,Y/G_rush,A/G,Fmb,Awards_rush,-9999,Rk_rec,age_rec,team_rec,pos_rec,G_rec,GS_rec,Tgt,Rec,rec_yds,Y/R,TD_rec,1D_rec,Succ%_rec,Lng_rec,R/G,Y/G_rec,Ctch%,Y/Tgt,Fmb_rec,Awards_rec,-9999_rec,Total_Yards,score,pct_rank,Season_Label
0.0,Ladd McConkey,24.0,LAC,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,474.0,24.0,LAC,WR,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,McCoLa00,38.0,24.0,LAC,WR,16.0,12.0,106.0,66.0,789.0,12.0,6.0,35.0,50.0,58.0,4.1,49.3,62.3,7.4,0.0,0,McCoLa00,789.0,789.0,0.9086538461538461,Elite
23.0,Lamar Jackson,28.0,BAL,QB,13.0,13.0,6-7-0,192.0,302.0,63.6,2549.0,21.0,7.0,7.0,2.3,109.0,46.2,64.0,8.4,8.79,13.3,196.1,103.8,62.7,36.0,239.0,10.65,6.83,7.14,1.0,1.0,0,JackLa00,68.0,28.0,BAL,QB,13.0,13.0,67.0,349.0,2.0,24.0,47.8,20.0,5.2,26.8,5.2,7.0,0,JackLa00,519.0,28.0,BAL,QB,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,JackLa00,2898.0,2549.0,0.794392523364486,Good
0.0,LeQuint Allen,21.0,JAX,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,118.0,21.0,JAX,RB,17.0,1.0,23.0,94.0,0.0,5.0,39.1,12.0,4.1,5.5,1.4,0.0,0,AlleLe01,279.0,21.0,JAX,RB,17.0,1.0,11.0,10.0,54.0,5.4,0.0,0.0,18.2,10.0,0.6,3.2,90.9,4.9,0.0,0,AlleLe01,148.0,148.0,0.5083798882681564,Good
0.0,League Average,0.0,0,0,0.0,0.0,0,0.0,0.0,64.3,0.0,0.0,4.7,0.0,2.2,0.0,45.2,0.0,7.0,6.97,10.9,122.0,91.4,0.0,0.0,0.0,6.87,6.09,6.04,0.0,0.0,0,-9999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.6,17.4,67.5,7.4,0.0,0,-9999,0.0,0.0,1.0,Elite
0.0,Lil'Jordan Humphrey,27.0,2TM,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,433.0,27.0,2TM,WR,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HumpLi01,254.0,27.0,2TM,WR,10.0,4.0,25.0,13.0,156.0,12.0,1.0,9.0,48.0,34.0,1.3,15.6,52.0,6.2,0.0,0,HumpLi01,156.0,156.0,0.46153846153846156,Underperformed
0.0,Lil'Jordan Humphrey,27.0,2TM,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,433.0,27.0,2TM,WR,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HumpLi01,254.0,27.0,NYG,WR,3.0,2.0,10.0,4.0,55.0,13.8,0.0,2.0,30.0,34.0,1.3,18.3,40.0,5.5,0.0,0,HumpLi01,55.0,55.0,0.23076923076923078,Underperformed
0.0,Lil'Jordan Humphrey,27.0,2TM,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,433.0,27.0,2TM,WR,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HumpLi01,254.0,27.0,DEN,WR,7.0,2.0,15.0,9.0,101.0,11.2,1.0,7.0,60.0,22.0,1.3,14.4,60.0,6.7,0.0,0,HumpLi01,101.0,101.0,0.36698717948717946,Underperformed
0.0,Lil'Jordan Humphrey,27.0,NYG,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,433.0,27.0,NYG,WR,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HumpLi01,254.0,27.0,2TM,WR,10.0,4.0,25.0,13.0,156.0,12.0,1.0,9.0,48.0,34.0,1.3,15.6,52.0,6.2,0.0,0,HumpLi01,156.0,156.0,0.46153846153846156,Underperformed
0.0,Lil'Jordan Humphrey,27.0,NYG,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,433.0,27.0,NYG,WR,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HumpLi01,254.0,27.0,NYG,WR,3.0,2.0,10.0,4.0,55.0,13.8,0.0,2.0,30.0,34.0,1.3,18.3,40.0,5.5,0.0,0,HumpLi01,55.0,55.0,0.23076923076923078,Underperformed
0.0,Lil'Jordan Humphrey,27.0,NYG,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,433.0,27.0,NYG,WR,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HumpLi01,254.0,27.0,DEN,WR,7.0,2.0,15.0,9.0,101.0,11.2,1.0,7.0,60.0,22.0,1.3,14.4,60.0,6.7,0.0,0,HumpLi01,101.0,101.0,0.36698717948717946,Underperformed
0.0,Lil'Jordan Humphrey,27.0,DEN,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,433.0,27.0,DEN,WR,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HumpLi01,254.0,27.0,2TM,WR,10.0,4.0,25.0,13.0,156.0,12.0,1.0,9.0,48.0,34.0,1.3,15.6,52.0,6.2,0.0,0,HumpLi01,156.0,156.0,0.46153846153846156,Underperformed
0.0,Lil'Jordan Humphrey,27.0,DEN,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,433.0,27.0,DEN,WR,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HumpLi01,254.0,27.0,NYG,WR,3.0,2.0,10.0,4.0,55.0,13.8,0.0,2.0,30.0,34.0,1.3,18.3,40.0,5.5,0.0,0,HumpLi01,55.0,55.0,0.23076923076923078,Underperformed
0.0,Lil'Jordan Humphrey,27.0,DEN,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,433.0,27.0,DEN,WR,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HumpLi01,254.0,27.0,DEN,WR,7.0,2.0,15.0,9.0,101.0,11.2,1.0,7.0,60.0,22.0,1.3,14.4,60.0,6.7,0.0,0,HumpLi01,101.0,101.0,0.36698717948717946,Underperformed
0.0,Lucas Krull,27.0,DEN,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,453.0,27.0,DEN,TE,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KrulLu00,423.0,27.0,DEN,TE,3.0,3.0,4.0,2.0,15.0,7.5,0.0,0.0,25.0,9.0,0.7,5.0,50.0,3.8,0.0,0,KrulLu00,15.0,15.0,0.19014084507042253,Underperformed
0.0,Luke Farrell,28.0,SFO,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,399.0,28.0,SFO,TE,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,FarrLu00,269.0,28.0,SFO,TE,17.0,4.0,14.0,11.0,85.0,7.7,2.0,6.0,71.4,11.0,0.6,5.0,78.6,6.1,1.0,0,FarrLu00,85.0,85.0,0.4753521126760563,Underperformed
0.0,Luke McCaffrey,24.0,WAS,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,472.0,24.0,WAS,WR,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,McCaLu00,273.0,24.0,WAS,WR,9.0,0.0,15.0,11.0,203.0,18.5,3.0,6.0,66.7,50.0,1.2,22.6,73.3,13.5,0.0,0,McCaLu00,203.0,203.0,0.5336538461538461,Good
0.0,Luke Musgrave,25.0,GNB,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,489.0,25.0,GNB,TE,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,MusgLu00,182.0,25.0,GNB,TE,17.0,10.0,31.0,24.0,252.0,10.5,0.0,11.0,58.1,26.0,1.4,14.8,77.4,8.1,1.0,0,MusgLu00,252.0,252.0,0.6830985915492958,Good
0.0,Luke Schoonmaker,27.0,DAL,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,525.0,27.0,DAL,TE,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SchoLu00,240.0,27.0,DAL,TE,17.0,7.0,23.0,14.0,132.0,9.4,0.0,7.0,47.8,29.0,0.8,7.8,60.9,5.7,0.0,0,SchoLu00,132.0,132.0,0.5704225352112676,Good
0.0,Luke Wypler,24.0,CLE,C,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,592.0,24.0,CLE,C,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WyplLu00,595.0,24.0,CLE,C,17.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WyplLu00,0.0,0.0,1.0,Elite
0.0,Luther Burden,22.0,CHI,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,206.0,22.0,CHI,WR,15.0,5.0,6.0,37.0,0.0,3.0,50.0,15.0,6.2,2.5,0.4,0.0,0,BurdLu00,73.0,22.0,CHI,WR,15.0,5.0,60.0,47.0,652.0,13.9,2.0,27.0,60.0,65.0,3.1,43.5,78.3,10.9,0.0,0,BurdLu00,689.0,652.0,0.8589743589743589,Good
28.0,Mac Jones,27.0,SFO,QB,11.0,8.0,5-3-0,201.0,289.0,69.6,2151.0,13.0,4.5,6.0,2.1,107.0,53.4,56.0,7.4,7.41,10.7,195.5,97.4,62.9,16.0,108.0,5.25,6.7,6.67,1.0,2.0,0,JoneMa05,101.0,27.0,SFO,QB,11.0,8.0,36.0,60.0,0.0,11.0,41.7,13.0,1.7,5.5,3.3,4.0,0,JoneMa05,526.0,27.0,SFO,QB,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,JoneMa05,2211.0,2151.0,0.6728971962616822,Good
0.0,Mack Hollins,32.0,NWE,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,301.0,32.0,NWE,WR,15.0,13.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.3,0.1,1.0,0,HollMa00,77.0,32.0,NWE,WR,15.0,13.0,65.0,46.0,550.0,12.0,2.0,28.0,66.2,54.0,3.1,36.7,70.8,8.5,1.0,0,HollMa00,554.0,550.0,0.8173076923076923,Good
0.0,Malachi Corley,23.0,CLE,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,157.0,23.0,CLE,WR,13.0,5.0,13.0,127.0,0.0,6.0,76.9,31.0,9.8,9.8,1.0,0.0,0,CorlMa00,266.0,23.0,CLE,WR,13.0,5.0,14.0,11.0,79.0,7.2,0.0,5.0,35.7,19.0,0.8,6.1,78.6,5.6,0.0,0,CorlMa00,206.0,79.0,0.3141025641025641,Underperformed
0.0,Malachi Moore,24.0,NYJ,DB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,484.0,24.0,NYJ,DB,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,MoorMa04,458.0,24.0,NYJ,DB,17.0,14.0,1.0,1.0,3.0,3.0,0.0,1.0,100.0,3.0,0.1,0.2,100.0,3.0,1.0,0,MoorMa04,3.0,3.0,1.0,Elite
0.0,Malik Cunningham,27.0,DET,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,293.0,27.0,DET,WR,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,CunnMa00,497.0,27.0,DET,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CunnMa00,1.0,0.0,0.017628205128205128,Underperformed
0.0,Malik Davis,27.0,DAL,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,79.0,27.0,DAL,RB,10.0,0.0,52.0,250.0,2.0,11.0,50.0,43.0,4.8,25.0,5.2,0.0,0,DaviMa02,407.0,27.0,DAL,RB,10.0,0.0,5.0,2.0,16.0,8.0,0.0,0.0,0.0,10.0,0.2,1.6,40.0,3.2,0.0,0,DaviMa02,266.0,266.0,0.5921787709497207,Good
0.0,Malik Heath,25.0,GNB,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,418.0,25.0,GNB,WR,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HeatMa00,331.0,25.0,GNB,WR,11.0,0.0,7.0,6.0,86.0,14.3,0.0,4.0,85.7,37.0,0.5,7.8,85.7,12.3,0.0,0,HeatMa00,86.0,86.0,0.3333333333333333,Underperformed
0.0,Malik Nabers,22.0,NYG,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,490.0,22.0,NYG,WR,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NabeMa00,215.0,22.0,NYG,WR,4.0,4.0,35.0,18.0,271.0,15.1,2.0,11.0,45.7,48.0,4.5,67.8,51.4,7.7,0.0,0,NabeMa00,271.0,271.0,0.6025641025641025,Good
0.0,Malik Turner,29.0,SFO,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,563.0,29.0,SFO,WR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TurnMa00,584.0,29.0,SFO,WR,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TurnMa00,0.0,0.0,0.017628205128205128,Underperformed
0.0,Malik Washington,24.0,MIA,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,141.0,24.0,MIA,WR,17.0,6.0,17.0,110.0,1.0,5.0,58.8,18.0,6.5,6.5,1.0,1.0,0,WashMa00,80.0,24.0,MIA,WR,17.0,6.0,65.0,46.0,317.0,6.9,3.0,16.0,38.5,28.0,2.7,18.6,70.8,4.9,1.0,0,WashMa00,427.0,317.0,0.6730769230769231,Good
50.0,Malik Willis,26.0,GNB,QB,4.0,1.0,0-1-0,30.0,35.0,85.7,422.0,3.0,8.6,0.0,0.0,19.0,65.8,40.0,12.1,13.77,14.1,105.5,145.5,93.1,3.0,15.0,7.89,10.71,12.29,0.0,0.0,0,WillMa12,122.0,26.0,GNB,QB,4.0,1.0,22.0,123.0,2.0,9.0,63.6,22.0,5.6,30.8,5.5,2.0,0,WillMa12,590.0,26.0,GNB,QB,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,WillMa12,545.0,422.0,0.29906542056074764,Underperformed
32.0,Marcus Mariota,32.0,WAS,QB,11.0,8.0,2-6-0,139.0,227.0,61.2,1695.0,10.0,4.4,7.0,3.1,79.0,43.6,56.0,7.5,6.96,12.2,154.1,86.1,50.4,16.0,107.0,6.58,6.53,6.06,0.0,0.0,0,MariMa01,82.0,32.0,WAS,QB,11.0,8.0,50.0,297.0,1.0,12.0,46.0,44.0,5.9,27.0,4.5,6.0,0,MariMa01,535.0,32.0,WAS,QB,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,MariMa01,1992.0,1695.0,0.6355140186915887,Good
0.0,Mark Andrews,30.0,BAL,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,173.0,30.0,BAL,TE,17.0,11.0,10.0,48.0,1.0,7.0,70.0,35.0,4.8,2.8,0.6,1.0,0,AndrMa00,70.0,30.0,BAL,TE,17.0,11.0,70.0,48.0,422.0,8.8,5.0,24.0,52.9,27.0,2.8,24.8,68.6,6.0,1.0,0,AndrMa00,470.0,422.0,0.8169014084507042,Good
0.0,Marquez Valdes-Scantling,31.0,2TM,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,564.0,31.0,2TM,WR,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,ValdMa00,244.0,31.0,2TM,WR,10.0,1.0,29.0,14.0,120.0,8.6,1.0,6.0,37.9,19.0,1.4,12.0,48.3,4.1,1.0,0,ValdMa00,120.0,120.0,0.4166666666666667,Underperformed
0.0,Marquez Valdes-Scantling,31.0,2TM,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,564.0,31.0,2TM,WR,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,ValdMa00,244.0,31.0,SFO,WR,5.0,0.0,8.0,4.0,40.0,10.0,0.0,1.0,37.5,19.0,0.8,8.0,50.0,5.0,0.0,0,ValdMa00,40.0,40.0,0.18269230769230768,Underperformed
0.0,Marquez Valdes-Scantling,31.0,2TM,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,564.0,31.0,2TM,WR,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,ValdMa00,244.0,31.0,PIT,WR,5.0,1.0,21.0,10.0,80.0,8.0,1.0,5.0,38.1,19.0,2.0,16.0,47.6,3.8,1.0,0,ValdMa00,80.0,80.0,0.32051282051282054,Underperformed
0.0,Marquez Valdes-Scantling,31.0,SFO,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,564.0,31.0,SFO,WR,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ValdMa00,244.0,31.0,2TM,WR,10.0,1.0,29.0,14.0,120.0,8.6,1.0,6.0,37.9,19.0,1.4,12.0,48.3,4.1,1.0,0,ValdMa00,120.0,120.0,0.4166666666666667,Underperformed
0.0,Marquez Valdes-Scantling,31.0,SFO,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,564.0,31.0,SFO,WR,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ValdMa00,244.0,31.0,SFO,WR,5.0,0.0,8.0,4.0,40.0,10.0,0.0,1.0,37.5,19.0,0.8,8.0,50.0,5.0,0.0,0,ValdMa00,40.0,40.0,0.18269230769230768,Underperformed
0.0,Marquez Valdes-Scantling,31.0,SFO,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,564.0,31.0,SFO,WR,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ValdMa00,244.0,31.0,PIT,WR,5.0,1.0,21.0,10.0,80.0,8.0,1.0,5.0,38.1,19.0,2.0,16.0,47.6,3.8,1.0,0,ValdMa00,80.0,80.0,0.32051282051282054,Underperformed
0.0,Marquez Valdes-Scantling,31.0,PIT,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,564.0,31.0,PIT,WR,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,ValdMa00,244.0,31.0,2TM,WR,10.0,1.0,29.0,14.0,120.0,8.6,1.0,6.0,37.9,19.0,1.4,12.0,48.3,4.1,1.0,0,ValdMa00,120.0,120.0,0.4166666666666667,Underperformed
0.0,Marquez Valdes-Scantling,31.0,PIT,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,564.0,31.0,PIT,WR,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,ValdMa00,244.0,31.0,SFO,WR,5.0,0.0,8.0,4.0,40.0,10.0,0.0,1.0,37.5,19.0,0.8,8.0,50.0,5.0,0.0,0,ValdMa00,40.0,40.0,0.18269230769230768,Underperformed
0.0,Marquez Valdes-Scantling,31.0,PIT,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,564.0,31.0,PIT,WR,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,ValdMa00,244.0,31.0,PIT,WR,5.0,1.0,21.0,10.0,80.0,8.0,1.0,5.0,38.1,19.0,2.0,16.0,47.6,3.8,1.0,0,ValdMa00,80.0,80.0,0.32051282051282054,Underperformed
0.0,Marquise Brown,28.0,KAN,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,363.0,28.0,KAN,WR,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,BrowMa04,68.0,28.0,KAN,WR,16.0,6.0,74.0,49.0,587.0,12.0,5.0,29.0,54.1,51.0,3.1,36.7,66.2,7.9,1.0,0,BrowMa04,587.0,587.0,0.8365384615384616,Good
